map,run,mode,success,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed10,3,adaptive,True,79.88,5,5,6,0.002,7979,7942,1.473,-0.212,1.818,-25.289,24.892,-25.355,28.587,227.194,3.047,0.13,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,218,7649816,2299810,30.064,True,91.284,False,0.0,0.0,1,0,0,1785820513.967866,1785820513.967866,1785820528.977807,,,,,,4,0.4698,0.0,,,,,,,,,,,,,,,,,,,,,,,10545.600961538461,2.7879072451923075,0.6425361057692308,2.1439888990384617,1.3537813846153846,30.064,79.74616907951282,8.005815071630797,1,209,,
seed10,4,full,True,79.76,5,5,2,0.013,7967,7953,1.453,-0.25,1.926,-25.591,24.238,-25.928,28.604,228.292,3.003,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,203,7096166,7096166,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,34495.23853211009,7.950185137614678,1.9095582568807339,6.0389968073394495,3.6647681743119267,100.0,79.10463544474888,7.944354327164171,0,109,,
seed10,4,sector,True,80.95,5,5,1,0.2,8086,8022,1.241,-0.805,1.733,-25.411,24.457,-25.388,26.354,228.644,3.012,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,237,8400167,2580106,30.715,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10918.92340425532,2.4869850723404254,0.624373344680851,1.8605596425531916,1.1378709234042552,30.715,77.84791880429313,8.21812387624193,2,237,,
seed10,4,adaptive,False,300.0,2,5,1,0.081,29992,29965,-23.183,1.347,2.51,-23.606,24.013,0.026,27.162,114.835,3.001,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,548,17464704,5779792,33.094,True,98.175,False,0.0,0.0,1,0,0,1785820782.317149,1785820782.317149,1785820793.62743,,,,,,1,0.099324,0.225064,,,,,,,,,,,,,,,,,,,,,,,10791.732558139534,2.778713837209302,0.6163664069767442,2.160857034883721,1.377906488372093,33.094,,12.476675230845894,3,89,,
seed10,5,full,True,80.19,5,5,8,0.005,8010,7778,1.468,-0.173,1.587,-25.631,24.312,-24.356,29.441,228.104,3.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,227,8312195,8312195,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,34509.93518518518,7.43811675925926,1.794173148148148,5.642191018518519,3.368387407407407,100.0,73.82367978576156,7.4100024237113775,0,108,,
seed10,5,sector,True,79.67,5,5,1,0.032,7958,7934,1.422,-0.372,2.248,-25.371,24.086,-25.34,27.496,226.181,3.001,0.041,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,205,7264988,2220065,30.558,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,10942.763819095477,2.6847652261306534,0.6261197135678392,2.0569976532663317,1.286666201005025,30.558,77.69300303796497,8.050091029707572,1,200,,
seed10,5,adaptive,True,79.4,5,5,0,0.295,7932,7870,1.092,-1.004,1.377,-25.518,23.992,-25.232,28.515,226.493,3.001,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,550,19684232,5632701,28.615,True,97.636,False,0.0,0.0,1,0,0,1785821269.555689,1785821269.555689,,,,,,,0,0.0,1.470843,,,,,,,,,,,,,,,,,,,,,,,10258.674588665448,2.0385249012797075,0.6239381371115174,1.4130621371115173,0.791752647166362,28.615,80.30762408995834,9.467790288972404,2,549,,
seed11,1,full,True,74.22,2,2,3,0.005,7416,7406,-1.647,-48.885,1.812,-7.477,1.017,-48.885,50.054,215.742,3.002,1.988,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,247,16368713,16368713,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,67826.33333333333,13.669055203252032,4.810792357723578,8.856426016260162,4.265535528455285,100.0,80.39705053180658,8.367834344904848,0,123,,
seed11,1,sector,True,73.28,2,2,1,0.018,7323,7263,0.568,-48.084,1.857,-3.259,5.219,-48.084,50.136,212.915,3.003,1.998,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,229,15079938,4886701,32.405,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,21121.16742081448,6.460778099547511,1.992730452488688,4.4662431674208145,2.271772443438914,32.405,77.20731322326662,8.928175057732684,2,223,,
seed11,1,adaptive,True,75.29,2,2,1,0.157,7521,7502,0.616,-48.123,1.801,-1.363,6.591,-48.123,50.016,217.111,3.001,1.975,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,154,10609953,3371564,31.777,True,96.753,False,0.0,0.0,1,0,0,1785821522.48415,1785821522.48415,1785821522.944101,,,,,,3,0.110112,0.059354,,,,,,,,,,,,,,,,,,,,,,,21544.333333333332,6.592349722222222,1.8668278402777778,4.723894236111111,2.4979221944444445,31.777,76.26192492545563,8.764483121109528,2,146,,
seed11,2,full,False,90.01,0,2,1,0.19,8996,8914,-2.522,-46.845,2.441,-2.534,-0.758,-47.96,-46.713,2.376,2.92,2.177,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,337,21231755,21231755,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,62975.182291666664,5.793870729166667,4.2957909375000005,1.4962618541666668,0.14961723958333334,100.0,112.76753281676781,9.032641049901363,0,192,,
seed11,2,sector,True,74.03,2,2,0,0.262,7397,7369,0.622,-48.124,1.91,-2.319,5.271,-48.124,50.032,213.908,3.001,1.976,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,376,26252266,8568301,32.638,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,22389.109144542774,5.675468584070797,1.9877175811209438,3.685727168141593,1.7994973362831859,32.638,80.62484158130567,10.954082831964403,6,345,,
seed11,2,adaptive,True,73.21,2,2,0,0.241,7315,7217,0.356,-48.048,1.294,-2.237,3.193,-48.048,50.01,212.205,3.001,1.984,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,198,13411365,4297989,32.047,True,96.97,False,0.0,0.0,1,0,0,1785821789.268434,1785821789.268434,1785821824.817904,,,,,,1,0.099846,0.078311,,,,,,,,,,,,,,,,,,,,,,,21419.1871657754,6.468628021390375,1.9141048128342246,4.552672727272727,2.34471035828877,32.047,78.55231138216504,9.367423588489814,1,188,,
seed11,3,full,True,71.84,2,2,2,0.017,7178,7130,0.343,-48.032,1.277,-6.939,1.359,-48.032,50.051,210.602,3.001,1.998,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,201,13304033,13304033,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,66012.12871287129,14.726643069306931,4.775822871287129,9.948904356435643,4.889094554455445,100.0,81.79090841907387,8.165735655322639,0,101,,
seed11,3,sector,True,73.25,2,2,0,0.256,7319,7210,0.305,-48.027,1.619,-5.976,3.955,-48.027,50.008,211.015,3.001,1.997,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,190,13234607,4323994,32.672,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,22260.080745341616,6.76831099378882,1.9598607142857143,4.806683788819876,2.5437881366459627,32.672,77.33150182528298,8.982422808435231,5,166,,
seed11,3,adaptive,True,72.82,2,2,0,0.236,7276,7200,0.625,-48.114,1.914,-3.622,2.243,-48.114,50.01,210.473,3.002,1.957,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,183,11999831,3891526,32.43,True,97.268,False,0.0,0.0,1,0,0,1785822035.022358,1785822035.022358,1785822070.631761,,,,,,1,0.110317,0.076573,,,,,,,,,,,,,,,,,,,,,,,20874.254335260117,6.664355317919075,1.9083565664739885,4.754090520231214,2.436045664739884,32.43,77.4219867145394,9.34926724612903,0,173,,
seed11,4,full,True,73.43,2,2,1,0.012,7337,7307,0.624,-48.106,1.925,-6.949,5.428,-48.106,50.015,213.988,3.001,1.994,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,193,12203389,12203389,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,62868.470588235294,15.55080705882353,4.808012549019608,10.740892352941177,5.375768137254902,100.0,78.40977597439826,8.021637080911205,0,102,,
seed11,4,sector,True,72.1,2,2,2,0.02,7204,7191,0.314,-48.029,1.371,-3.247,4.752,-48.029,50.022,210.198,3.001,1.996,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,184,12118341,3941103,32.522,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,21287.31843575419,6.71089061452514,1.9007760335195532,4.808376536312849,2.4909552178770946,32.522,77.05224900407325,8.910566678483155,2,181,,
seed11,4,adaptive,True,73.16,2,2,0,0.252,7310,7277,0.341,-48.047,1.34,-6.018,1.52,-48.047,50.109,212.314,3.003,1.983,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,208,14513856,4670152,32.177,True,96.154,False,0.0,0.0,1,0,0,1785822280.69275,1785822280.69275,1785822316.312457,,,,,,1,0.099927,0.215529,,,,,,,,,,,,,,,,,,,,,,,22104.429319371728,6.287076439790576,1.9023870680628272,4.382669005235602,2.2665068691099477,32.177,75.73314544593745,9.69669854959683,3,194,,
seed11,5,full,True,73.94,2,2,2,0.004,7389,7352,0.555,-48.092,1.785,-6.847,2.363,-48.092,50.038,213.652,3.001,1.987,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,276,16955684,16955684,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,61740.36363636364,13.204268128342246,4.869879304812835,8.332590588235295,3.8473497272727273,100.0,83.22188428206215,8.535350093384809,0,187,,
seed11,5,sector,True,73.15,2,2,0,0.239,7309,7212,0.285,-48.038,1.608,-5.268,2.432,-48.038,50.056,211.882,3.001,1.982,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,199,13554109,4457735,32.888,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,22020.543478260868,6.604882989130435,1.9688232608695653,4.634162445652174,2.420322108695652,32.888,79.45254424063047,8.838998891162849,2,186,,
seed11,5,adaptive,True,76.09,2,2,0,0.278,7604,7534,0.596,-48.102,1.827,-4.811,3.164,-48.102,50.099,217.635,3.345,1.99,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,212,14699981,4825990,32.83,True,94.34,False,0.0,0.0,1,0,0,1785822528.328745,1785822528.328745,1785822537.06871,,,,,,4,0.200044,0.078761,,,,,,,,,,,,,,,,,,,,,,,22311.269035532994,6.32552,1.8612143147208122,4.462639796954315,2.293244426395939,32.83,77.035832621475,9.212517110819123,3,200,,
